date,sentiment_score,avg_polarity,total_articles,positive,slightly_positive,slightly_negative,negative,positive_pct,slightly_positive_pct,slightly_negative_pct,negative_pct,bullish_pct,bearish_pct
2023-10-20,-11.11111111111111,-0.1445,9,1,4,0,4,11.11111111111111,44.44444444444444,0.0,44.44444444444444,55.55555555555556,44.44444444444444
2023-10-21,50.0,0.17457499999999998,8,3,4,0,1,37.5,50.0,0.0,12.5,87.5,12.5
2023-10-22,35.714285714285715,0.11517142857142858,7,2,3,2,0,28.57142857142857,42.857142857142854,28.57142857142857,0.0,71.42857142857143,28.57142857142857
2023-10-23,22.22222222222222,0.04064444444444445,9,2,4,2,1,22.22222222222222,44.44444444444444,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2023-10-24,25.0,0.032089999999999994,10,2,5,2,1,20.0,50.0,20.0,10.0,70.0,30.0
2023-10-25,33.33333333333333,0.047077777777777774,9,2,5,1,1,22.22222222222222,55.55555555555556,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2023-10-26,27.77777777777778,0.013888888888888888,9,1,6,1,1,11.11111111111111,66.66666666666666,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2023-10-27,38.88888888888889,0.18511111111111112,9,3,4,1,1,33.33333333333333,44.44444444444444,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2023-10-28,11.11111111111111,0.025444444444444443,9,2,4,0,3,22.22222222222222,44.44444444444444,0.0,33.33333333333333,66.66666666666666,33.33333333333333
2023-10-29,37.5,0.0615625,8,1,6,0,1,12.5,75.0,0.0,12.5,87.5,12.5
2023-10-30,40.0,0.12861,10,3,5,1,1,30.0,50.0,10.0,10.0,80.0,20.0
2023-10-31,33.33333333333333,0.2013111111111111,9,4,2,2,1,44.44444444444444,22.22222222222222,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2023-11-01,45.45454545454545,0.11833636363636363,11,2,8,0,1,18.181818181818183,72.72727272727273,0.0,9.090909090909092,90.9090909090909,9.090909090909092
2023-11-02,3.125,-0.029818750000000005,16,2,7,4,3,12.5,43.75,25.0,18.75,56.25,43.75
2023-11-03,-38.88888888888889,-0.15518888888888893,9,1,1,4,3,11.11111111111111,11.11111111111111,44.44444444444444,33.33333333333333,22.22222222222222,77.77777777777779
2023-11-04,20.0,0.08639000000000001,10,2,5,1,2,20.0,50.0,10.0,20.0,70.0,30.0
2023-11-05,66.66666666666666,0.24746666666666664,9,3,6,0,0,33.33333333333333,66.66666666666666,0.0,0.0,100.0,0.0
2023-11-06,75.0,0.2713875,8,4,4,0,0,50.0,50.0,0.0,0.0,100.0,0.0
2023-11-07,21.428571428571427,0.0033714285714285647,7,2,3,0,2,28.57142857142857,42.857142857142854,0.0,28.57142857142857,71.42857142857143,28.57142857142857
2023-11-08,-14.285714285714285,-0.1291857142857143,7,2,1,1,3,28.57142857142857,14.285714285714285,14.285714285714285,42.857142857142854,42.857142857142854,57.14285714285714
2023-11-09,40.0,0.10284999999999997,10,3,5,1,1,30.0,50.0,10.0,10.0,80.0,20.0
2023-11-10,50.0,0.12823,10,3,6,0,1,30.0,60.0,0.0,10.0,90.0,10.0
2023-11-11,31.25,0.15323750000000003,8,3,3,0,2,37.5,37.5,0.0,25.0,75.0,25.0
2023-11-12,11.11111111111111,-0.03006666666666666,9,1,5,1,2,11.11111111111111,55.55555555555556,11.11111111111111,22.22222222222222,66.66666666666666,33.33333333333333
2023-11-13,-5.0,-0.14337,10,0,6,1,3,0.0,60.0,10.0,30.0,60.0,40.0
2023-11-14,45.0,0.08267000000000001,10,2,7,0,1,20.0,70.0,0.0,10.0,90.0,10.0
2023-11-15,72.22222222222221,0.25884444444444443,9,4,5,0,0,44.44444444444444,55.55555555555556,0.0,0.0,100.0,0.0
2023-11-16,61.111111111111114,0.30845555555555554,9,5,3,0,1,55.55555555555556,33.33333333333333,0.0,11.11111111111111,88.88888888888889,11.11111111111111
2023-11-17,25.0,0.14140000000000003,10,3,4,1,2,30.0,40.0,10.0,20.0,70.0,30.0
2023-11-18,50.0,0.14035,8,3,4,0,1,37.5,50.0,0.0,12.5,87.5,12.5
2023-11-19,61.111111111111114,0.2669222222222223,9,5,3,0,1,55.55555555555556,33.33333333333333,0.0,11.11111111111111,88.88888888888889,11.11111111111111
2023-11-20,6.25,0.056737499999999996,8,2,2,3,1,25.0,25.0,37.5,12.5,50.0,50.0
2023-11-21,-22.22222222222222,-0.06386666666666665,9,2,1,3,3,22.22222222222222,11.11111111111111,33.33333333333333,33.33333333333333,33.33333333333333,66.66666666666666
2023-11-22,50.0,0.14830000000000002,10,3,6,0,1,30.0,60.0,0.0,10.0,90.0,10.0
2023-11-23,44.44444444444444,0.21736666666666665,9,4,3,1,1,44.44444444444444,33.33333333333333,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2023-11-24,25.0,0.10836666666666667,6,2,2,1,1,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664,66.66666666666666,33.33333333333333
2023-11-25,0.0,-0.04813333333333334,3,0,2,0,1,0.0,66.66666666666666,0.0,33.33333333333333,66.66666666666666,33.33333333333333
2023-11-26,60.0,0.22402000000000002,10,2,8,0,0,20.0,80.0,0.0,0.0,100.0,0.0
2023-11-27,30.0,0.09229000000000001,10,2,6,0,2,20.0,60.0,0.0,20.0,80.0,20.0
2023-11-28,5.555555555555555,-0.03953333333333333,9,1,5,0,3,11.11111111111111,55.55555555555556,0.0,33.33333333333333,66.66666666666666,33.33333333333333
2023-11-29,25.0,0.13938,10,4,3,0,3,40.0,30.0,0.0,30.0,70.0,30.0
2023-11-30,27.77777777777778,0.10014444444444444,9,1,6,1,1,11.11111111111111,66.66666666666666,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2023-12-01,44.44444444444444,0.16977777777777778,9,1,7,1,0,11.11111111111111,77.77777777777779,11.11111111111111,0.0,88.88888888888889,11.11111111111111
2023-12-02,25.0,0.13835,8,4,1,1,2,50.0,12.5,12.5,25.0,62.5,37.5
2023-12-03,18.75,0.027075000000000002,8,2,3,2,1,25.0,37.5,25.0,12.5,62.5,37.5
2023-12-04,18.75,-0.021212499999999995,8,1,4,3,0,12.5,50.0,37.5,0.0,62.5,37.5
2023-12-05,40.909090909090914,0.10495454545454547,11,3,6,1,1,27.27272727272727,54.54545454545454,9.090909090909092,9.090909090909092,81.81818181818183,18.181818181818183
2023-12-06,60.0,0.18518,10,2,8,0,0,20.0,80.0,0.0,0.0,100.0,0.0
2023-12-07,75.0,0.30798749999999997,8,4,4,0,0,50.0,50.0,0.0,0.0,100.0,0.0
2023-12-08,66.66666666666666,0.3120333333333333,9,5,3,1,0,55.55555555555556,33.33333333333333,11.11111111111111,0.0,88.88888888888889,11.11111111111111
2023-12-09,40.0,0.15561,10,6,1,1,2,60.0,10.0,10.0,20.0,70.0,30.0
2023-12-10,27.77777777777778,0.07791111111111111,9,2,5,0,2,22.22222222222222,55.55555555555556,0.0,22.22222222222222,77.77777777777779,22.22222222222222
2023-12-11,50.0,0.19495454545454544,11,3,7,0,1,27.27272727272727,63.63636363636363,0.0,9.090909090909092,90.9090909090909,9.090909090909092
2023-12-12,25.0,0.02601,10,2,5,2,1,20.0,50.0,20.0,10.0,70.0,30.0
2023-12-13,38.23529411764706,0.10801176470588236,17,5,8,3,1,29.411764705882355,47.05882352941176,17.647058823529413,5.88235294117647,76.47058823529412,23.52941176470588
2023-12-14,56.666666666666664,0.17428666666666665,15,4,10,1,0,26.666666666666668,66.66666666666666,6.666666666666667,0.0,93.33333333333333,6.666666666666667
2023-12-15,38.88888888888889,0.03919999999999999,9,1,7,0,1,11.11111111111111,77.77777777777779,0.0,11.11111111111111,88.88888888888889,11.11111111111111
2023-12-16,5.0,-0.08177,10,2,4,1,3,20.0,40.0,10.0,30.0,60.0,40.0
2023-12-17,-50.0,-0.26953,10,0,2,4,4,0.0,20.0,40.0,40.0,20.0,80.0
2023-12-18,-22.22222222222222,-0.19323333333333334,9,1,3,1,4,11.11111111111111,33.33333333333333,11.11111111111111,44.44444444444444,44.44444444444444,55.55555555555556
2023-12-19,-10.0,-0.23071000000000003,10,0,6,0,4,0.0,60.0,0.0,40.0,60.0,40.0
2023-12-20,-5.0,-0.17492000000000002,10,0,6,1,3,0.0,60.0,10.0,30.0,60.0,40.0
2023-12-21,0.0,-0.06670000000000001,10,1,5,1,3,10.0,50.0,10.0,30.0,60.0,40.0
2023-12-22,0.0,-0.05912222222222222,9,1,4,2,2,11.11111111111111,44.44444444444444,22.22222222222222,22.22222222222222,55.55555555555556,44.44444444444444
2023-12-23,-5.0,-0.07639,10,1,4,3,2,10.0,40.0,30.0,20.0,50.0,50.0
2023-12-24,18.75,0.06677499999999999,8,1,4,3,0,12.5,50.0,37.5,0.0,62.5,37.5
2023-12-25,25.0,0.12771,10,2,5,2,1,20.0,50.0,20.0,10.0,70.0,30.0
2023-12-26,-15.0,-0.08786999999999998,10,1,4,1,4,10.0,40.0,10.0,40.0,50.0,50.0
2023-12-27,-15.0,-0.12111000000000001,10,1,4,1,4,10.0,40.0,10.0,40.0,50.0,50.0
2023-12-28,16.666666666666664,0.02195555555555557,9,1,5,2,1,11.11111111111111,55.55555555555556,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2023-12-29,25.0,0.059440000000000014,10,2,5,2,1,20.0,50.0,20.0,10.0,70.0,30.0
2023-12-30,45.0,0.17869000000000002,10,4,4,1,1,40.0,40.0,10.0,10.0,80.0,20.0
2023-12-31,22.22222222222222,0.08220000000000004,9,2,4,2,1,22.22222222222222,44.44444444444444,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-01-01,-14.705882352941178,-0.10010588235294117,17,2,6,3,6,11.76470588235294,35.294117647058826,17.647058823529413,35.294117647058826,47.05882352941176,52.94117647058824
2024-01-02,-2.5,-0.039224999999999996,20,3,8,3,6,15.0,40.0,15.0,30.0,55.00000000000001,45.0
2024-01-03,23.684210526315788,0.023484210526315785,19,2,12,3,2,10.526315789473683,63.1578947368421,15.789473684210526,10.526315789473683,73.68421052631578,26.31578947368421
2024-01-04,16.666666666666664,0.021246666666666667,15,3,6,5,1,20.0,40.0,33.33333333333333,6.666666666666667,60.0,40.0
2024-01-05,44.44444444444444,0.1553,9,4,3,1,1,44.44444444444444,33.33333333333333,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2024-01-06,0.0,-0.04834000000000001,10,4,1,1,4,40.0,10.0,10.0,40.0,50.0,50.0
2024-01-07,-6.25,-0.1176625,8,1,3,2,2,12.5,37.5,25.0,25.0,50.0,50.0
2024-01-08,8.333333333333332,0.0007999999999999905,12,3,4,2,3,25.0,33.33333333333333,16.666666666666664,25.0,58.333333333333336,41.66666666666667
2024-01-09,8.333333333333332,0.014041666666666666,12,4,3,1,4,33.33333333333333,25.0,8.333333333333332,33.33333333333333,58.333333333333336,41.66666666666667
2024-01-10,47.5,0.16758499999999998,20,8,9,0,3,40.0,45.0,0.0,15.0,85.0,15.0
2024-01-11,67.5,0.27746499999999996,20,10,9,0,1,50.0,45.0,0.0,5.0,95.0,5.0
2024-01-12,86.66666666666667,0.42313333333333325,15,11,4,0,0,73.33333333333333,26.666666666666668,0.0,0.0,100.0,0.0
2024-01-13,16.666666666666664,0.05178333333333332,6,2,2,0,2,33.33333333333333,33.33333333333333,0.0,33.33333333333333,66.66666666666666,33.33333333333333
2024-01-14,14.285714285714285,0.02995714285714285,7,1,4,0,2,14.285714285714285,57.14285714285714,0.0,28.57142857142857,71.42857142857143,28.57142857142857
2024-01-15,-10.714285714285714,-0.09433571428571429,14,1,7,0,6,7.142857142857142,50.0,0.0,42.857142857142854,57.14285714285714,42.857142857142854
2024-01-16,-15.625,-0.11381875000000001,16,1,7,2,6,6.25,43.75,12.5,37.5,50.0,50.0
2024-01-17,5.555555555555555,-0.054477777777777764,9,3,2,1,3,33.33333333333333,22.22222222222222,11.11111111111111,33.33333333333333,55.55555555555556,44.44444444444444
2024-01-18,27.77777777777778,0.02800000000000001,9,3,3,2,1,33.33333333333333,33.33333333333333,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-01-19,11.11111111111111,-0.038666666666666655,9,2,3,3,1,22.22222222222222,33.33333333333333,33.33333333333333,11.11111111111111,55.55555555555556,44.44444444444444
2024-01-20,5.555555555555555,-0.04591111111111111,9,2,3,2,2,22.22222222222222,33.33333333333333,22.22222222222222,22.22222222222222,55.55555555555556,44.44444444444444
2024-01-21,22.22222222222222,-0.026000000000000006,9,1,6,0,2,11.11111111111111,66.66666666666666,0.0,22.22222222222222,77.77777777777779,22.22222222222222
2024-01-22,30.0,-0.006810000000000005,10,2,6,0,2,20.0,60.0,0.0,20.0,80.0,20.0
2024-01-23,68.75,0.21511249999999998,8,3,5,0,0,37.5,62.5,0.0,0.0,100.0,0.0
2024-01-24,50.0,0.12027499999999999,8,3,4,0,1,37.5,50.0,0.0,12.5,87.5,12.5
2024-01-25,25.0,-0.04990000000000001,10,1,7,0,2,10.0,70.0,0.0,20.0,80.0,20.0
2024-01-26,31.25,-0.02305,8,0,7,0,1,0.0,87.5,0.0,12.5,87.5,12.5
2024-01-27,21.428571428571427,0.027085714285714286,7,1,4,1,1,14.285714285714285,57.14285714285714,14.285714285714285,14.285714285714285,71.42857142857143,28.57142857142857
2024-01-28,68.75,0.36072499999999996,8,6,1,0,1,75.0,12.5,0.0,12.5,87.5,12.5
2024-01-29,85.71428571428571,0.42734285714285714,7,5,2,0,0,71.42857142857143,28.57142857142857,0.0,0.0,100.0,0.0
2024-01-30,11.11111111111111,0.10807777777777777,9,4,1,1,3,44.44444444444444,11.11111111111111,11.11111111111111,33.33333333333333,55.55555555555556,44.44444444444444
2024-01-31,10.0,-0.033525000000000006,20,2,11,3,4,10.0,55.00000000000001,15.0,20.0,65.0,35.0
2024-02-01,40.0,0.13773,20,6,10,2,2,30.0,50.0,10.0,10.0,80.0,20.0
2024-02-02,60.0,0.266415,20,9,9,1,1,45.0,45.0,5.0,5.0,90.0,10.0
2024-02-03,35.0,0.11683000000000002,10,3,5,0,2,30.0,50.0,0.0,20.0,80.0,20.0
2024-02-04,60.0,0.24331333333333333,15,6,8,0,1,40.0,53.333333333333336,0.0,6.666666666666667,93.33333333333333,6.666666666666667
2024-02-05,57.14285714285714,0.19932857142857144,14,5,8,0,1,35.714285714285715,57.14285714285714,0.0,7.142857142857142,92.85714285714286,7.142857142857142
2024-02-06,35.714285714285715,0.004792857142857139,14,2,10,0,2,14.285714285714285,71.42857142857143,0.0,14.285714285714285,85.71428571428571,14.285714285714285
2024-02-07,0.0,-0.04452222222222224,9,2,3,1,3,22.22222222222222,33.33333333333333,11.11111111111111,33.33333333333333,55.55555555555556,44.44444444444444
2024-02-08,61.111111111111114,0.27546666666666664,9,4,4,1,0,44.44444444444444,44.44444444444444,11.11111111111111,0.0,88.88888888888889,11.11111111111111
2024-02-09,68.75,0.3560375,8,5,2,1,0,62.5,25.0,12.5,0.0,87.5,12.5
2024-02-10,75.0,0.309075,4,2,2,0,0,50.0,50.0,0.0,0.0,100.0,0.0
2024-02-11,55.00000000000001,0.16117000000000004,10,4,5,0,1,40.0,50.0,0.0,10.0,90.0,10.0
2024-02-12,38.88888888888889,0.10226666666666667,9,4,3,0,2,44.44444444444444,33.33333333333333,0.0,22.22222222222222,77.77777777777779,22.22222222222222
2024-02-13,10.0,-0.10795999999999999,10,1,6,0,3,10.0,60.0,0.0,30.0,70.0,30.0
2024-02-14,20.0,-0.026293333333333332,15,2,9,1,3,13.333333333333334,60.0,6.666666666666667,20.0,73.33333333333333,26.666666666666668
2024-02-15,0.0,-0.0727,15,2,7,1,5,13.333333333333334,46.666666666666664,6.666666666666667,33.33333333333333,60.0,40.0
2024-02-16,-22.22222222222222,-0.10638888888888891,9,1,3,1,4,11.11111111111111,33.33333333333333,11.11111111111111,44.44444444444444,44.44444444444444,55.55555555555556
2024-02-17,5.555555555555555,-0.06703333333333333,9,0,6,1,2,0.0,66.66666666666666,11.11111111111111,22.22222222222222,66.66666666666666,33.33333333333333
2024-02-18,30.0,0.08386,10,2,6,0,2,20.0,60.0,0.0,20.0,80.0,20.0
2024-02-19,12.5,-0.15042499999999998,8,0,6,0,2,0.0,75.0,0.0,25.0,75.0,25.0
2024-02-20,28.57142857142857,0.07245714285714286,7,3,2,0,2,42.857142857142854,28.57142857142857,0.0,28.57142857142857,71.42857142857143,28.57142857142857
2024-02-21,55.00000000000001,0.20213,10,4,5,0,1,40.0,50.0,0.0,10.0,90.0,10.0
2024-02-22,25.0,0.07443999999999998,10,3,4,1,2,30.0,40.0,10.0,20.0,70.0,30.0
2024-02-23,0.0,-0.031230000000000018,10,2,3,3,2,20.0,30.0,30.0,20.0,50.0,50.0
2024-02-24,40.0,0.21727,10,5,2,2,1,50.0,20.0,20.0,10.0,70.0,30.0
2024-02-25,55.00000000000001,0.2378,10,3,6,1,0,30.0,60.0,10.0,0.0,90.0,10.0
2024-02-26,43.75,0.19555,8,4,2,1,1,50.0,25.0,12.5,12.5,75.0,25.0
2024-02-27,3.571428571428571,-0.15182857142857145,14,2,7,0,5,14.285714285714285,50.0,0.0,35.714285714285715,64.28571428571429,35.714285714285715
2024-02-28,-18.181818181818183,-0.26477272727272727,11,0,6,0,5,0.0,54.54545454545454,0.0,45.45454545454545,54.54545454545454,45.45454545454545
2024-02-29,15.0,-0.05101,10,0,7,2,1,0.0,70.0,20.0,10.0,70.0,30.0
2024-03-01,22.22222222222222,0.0013555555555555543,9,0,7,1,1,0.0,77.77777777777779,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2024-03-02,-22.22222222222222,-0.12925555555555557,9,0,4,2,3,0.0,44.44444444444444,22.22222222222222,33.33333333333333,44.44444444444444,55.55555555555556
2024-03-03,-4.545454545454546,-0.0985727272727273,11,0,6,3,2,0.0,54.54545454545454,27.27272727272727,18.181818181818183,54.54545454545454,45.45454545454545
2024-03-04,2.941176470588235,-0.05208235294117647,17,2,8,3,4,11.76470588235294,47.05882352941176,17.647058823529413,23.52941176470588,58.82352941176471,41.17647058823529
2024-03-05,15.625,0.013843750000000005,16,3,8,1,4,18.75,50.0,6.25,25.0,68.75,31.25
2024-03-06,35.0,0.09921,10,2,6,1,1,20.0,60.0,10.0,10.0,80.0,20.0
2024-03-07,7.142857142857142,0.013657142857142852,7,1,3,2,1,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,57.14285714285714,42.857142857142854
2024-03-08,21.428571428571427,0.07124285714285714,7,1,4,1,1,14.285714285714285,57.14285714285714,14.285714285714285,14.285714285714285,71.42857142857143,28.57142857142857
2024-03-09,28.57142857142857,0.11027142857142858,7,1,4,2,0,14.285714285714285,57.14285714285714,28.57142857142857,0.0,71.42857142857143,28.57142857142857
2024-03-10,-11.11111111111111,-0.13625555555555557,9,1,3,3,2,11.11111111111111,33.33333333333333,33.33333333333333,22.22222222222222,44.44444444444444,55.55555555555556
2024-03-11,4.545454545454546,-0.09065454545454545,11,1,6,1,3,9.090909090909092,54.54545454545454,9.090909090909092,27.27272727272727,63.63636363636363,36.36363636363637
2024-03-12,16.666666666666664,0.0072555555555555646,9,1,5,2,1,11.11111111111111,55.55555555555556,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-03-13,30.0,0.02136,10,2,6,0,2,20.0,60.0,0.0,20.0,80.0,20.0
2024-03-14,3.8461538461538463,-0.05937692307692308,13,2,6,1,4,15.384615384615385,46.15384615384615,7.6923076923076925,30.76923076923077,61.53846153846154,38.46153846153847
2024-03-15,13.636363636363635,0.042618181818181826,11,2,5,2,2,18.181818181818183,45.45454545454545,18.181818181818183,18.181818181818183,63.63636363636363,36.36363636363637
2024-03-16,27.77777777777778,0.08566666666666664,9,1,6,1,1,11.11111111111111,66.66666666666666,11.11111111111111,11.11111111111111,77.77777777777779,22.22222222222222
2024-03-17,60.0,0.14011,10,2,8,0,0,20.0,80.0,0.0,0.0,100.0,0.0
2024-03-18,60.0,0.17004,10,2,8,0,0,20.0,80.0,0.0,0.0,100.0,0.0
2024-03-19,40.0,0.17629,10,4,4,0,2,40.0,40.0,0.0,20.0,80.0,20.0
2024-03-20,-10.714285714285714,-0.08117142857142856,14,2,5,2,5,14.285714285714285,35.714285714285715,14.285714285714285,35.714285714285715,50.0,50.0
2024-03-21,36.666666666666664,0.11770000000000001,15,4,8,1,2,26.666666666666668,53.333333333333336,6.666666666666667,13.333333333333334,80.0,20.0
2024-03-22,31.25,0.10930000000000001,8,2,4,1,1,25.0,50.0,12.5,12.5,75.0,25.0
2024-03-23,-5.0,-0.014739999999999998,10,1,5,0,4,10.0,50.0,0.0,40.0,60.0,40.0
2024-03-24,0.0,-0.09942,10,1,5,1,3,10.0,50.0,10.0,30.0,60.0,40.0
2024-03-25,25.0,0.024841666666666675,12,2,7,1,2,16.666666666666664,58.333333333333336,8.333333333333332,16.666666666666664,75.0,25.0
2024-03-26,25.0,0.07137999999999999,10,2,5,2,1,20.0,50.0,20.0,10.0,70.0,30.0
2024-03-27,16.666666666666664,-0.015288888888888895,9,1,5,2,1,11.11111111111111,55.55555555555556,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-03-28,11.11111111111111,0.002722222222222225,9,0,6,2,1,0.0,66.66666666666666,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-03-29,31.25,0.0972625,8,2,4,1,1,25.0,50.0,12.5,12.5,75.0,25.0
2024-03-30,27.77777777777778,0.1449777777777778,9,3,3,2,1,33.33333333333333,33.33333333333333,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-03-31,15.0,0.06087999999999999,10,2,4,3,1,20.0,40.0,30.0,10.0,60.0,40.0
2024-04-01,15.0,-0.016469999999999995,10,2,4,3,1,20.0,40.0,30.0,10.0,60.0,40.0
2024-04-02,-33.33333333333333,-0.21615555555555557,9,2,1,1,5,22.22222222222222,11.11111111111111,11.11111111111111,55.55555555555556,33.33333333333333,66.66666666666666
2024-04-03,-16.666666666666664,-0.20995555555555556,9,0,5,0,4,0.0,55.55555555555556,0.0,44.44444444444444,55.55555555555556,44.44444444444444
2024-04-04,45.0,0.0999,10,1,8,1,0,10.0,80.0,10.0,0.0,90.0,10.0
2024-04-05,20.0,0.043199999999999995,10,1,6,2,1,10.0,60.0,20.0,10.0,70.0,30.0
2024-04-06,-22.22222222222222,-0.16466666666666668,9,0,4,2,3,0.0,44.44444444444444,22.22222222222222,33.33333333333333,44.44444444444444,55.55555555555556
2024-04-07,50.0,0.161475,8,3,4,0,1,37.5,50.0,0.0,12.5,87.5,12.5
2024-04-08,55.55555555555556,0.2113,9,4,4,0,1,44.44444444444444,44.44444444444444,0.0,11.11111111111111,88.88888888888889,11.11111111111111
2024-04-09,22.22222222222222,0.0702,9,2,4,2,1,22.22222222222222,44.44444444444444,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-04-10,-6.25,-0.05143749999999999,8,2,2,1,3,25.0,25.0,12.5,37.5,50.0,50.0
2024-04-11,10.0,-0.0009600000000000109,10,3,3,1,3,30.0,30.0,10.0,30.0,60.0,40.0
2024-04-12,16.666666666666664,0.021177777777777778,9,3,2,3,1,33.33333333333333,22.22222222222222,33.33333333333333,11.11111111111111,55.55555555555556,44.44444444444444
2024-04-13,-16.666666666666664,-0.14497777777777776,9,1,3,2,3,11.11111111111111,33.33333333333333,22.22222222222222,33.33333333333333,44.44444444444444,55.55555555555556
2024-04-14,-16.666666666666664,-0.1350333333333333,9,1,3,2,3,11.11111111111111,33.33333333333333,22.22222222222222,33.33333333333333,44.44444444444444,55.55555555555556
2024-04-15,20.0,0.008239999999999992,10,2,5,1,2,20.0,50.0,10.0,20.0,70.0,30.0
2024-04-16,27.77777777777778,0.13193333333333335,9,3,3,2,1,33.33333333333333,33.33333333333333,22.22222222222222,11.11111111111111,66.66666666666666,33.33333333333333
2024-04-17,31.25,0.22457500000000002,8,4,1,2,1,50.0,12.5,25.0,12.5,62.5,37.5
2024-04-18,10.0,-0.02644,10,2,4,2,2,20.0,40.0,20.0,20.0,60.0,40.0
2024-04-19,25.0,-0.003050000000000004,8,1,5,1,1,12.5,62.5,12.5,12.5,75.0,25.0
2024-04-20,5.555555555555555,0.052299999999999985,9,2,3,2,2,22.22222222222222,33.33333333333333,22.22222222222222,22.22222222222222,55.55555555555556,44.44444444444444
2024-04-21,-50.0,-0.2133285714285714,7,0,2,1,4,0.0,28.57142857142857,14.285714285714285,57.14285714285714,28.57142857142857,71.42857142857143
2024-04-22,-4.166666666666666,-0.09904166666666665,12,1,6,1,4,8.333333333333332,50.0,8.333333333333332,33.33333333333333,58.333333333333336,41.66666666666667
2024-04-23,0.0,-0.12174615384615385,13,2,6,0,5,15.384615384615385,46.15384615384615,0.0,38.46153846153847,61.53846153846154,38.46153846153847
2024-04-24,-15.0,-0.14438,10,2,3,0,5,20.0,30.0,0.0,50.0,50.0,50.0
2024-04-25,45.0,0.11026999999999995,10,4,4,1,1,40.0,40.0,10.0,10.0,80.0,20.0
2024-04-26,0.0,-0.06875,10,1,5,1,3,10.0,50.0,10.0,30.0,60.0,40.0
2024-04-27,-30.0,-0.14498000000000003,10,1,3,1,5,10.0,30.0,10.0,50.0,40.0,60.0
2024-04-28,23.076923076923077,0.09461538461538464,13,4,5,1,3,30.76923076923077,38.46153846153847,7.6923076923076925,23.076923076923077,69.23076923076923,30.76923076923077
2024-04-29,33.33333333333333,0.08499166666666665,12,4,5,1,2,33.33333333333333,41.66666666666667,8.333333333333332,16.666666666666664,75.0,25.0
2024-04-30,9.090909090909092,-0.04581818181818182,11,2,5,1,3,18.181818181818183,45.45454545454545,9.090909090909092,27.27272727272727,63.63636363636363,36.36363636363637
2024-05-01,17.5,-0.05237000000000001,20,1,14,1,4,5.0,70.0,5.0,20.0,75.0,25.0
2024-05-02,57.49999999999999,0.24159999999999998,20,8,10,1,1,40.0,50.0,5.0,5.0,90.0,10.0
2024-05-03,60.0,0.295985,20,9,9,1,1,45.0,45.0,5.0,5.0,90.0,10.0
2024-05-04,40.0,0.12361,20,4,12,4,0,20.0,60.0,20.0,0.0,80.0,20.0
2024-05-05,42.5,0.1055,20,4,13,2,1,20.0,65.0,10.0,5.0,85.0,15.0
2024-05-06,42.10526315789473,0.1260842105263158,19,5,11,1,2,26.31578947368421,57.89473684210527,5.263157894736842,10.526315789473683,84.21052631578947,15.789473684210526
2024-05-07,30.0,0.015710000000000002,10,1,7,1,1,10.0,70.0,10.0,10.0,80.0,20.0
2024-05-08,50.0,0.142,15,5,8,1,1,33.33333333333333,53.333333333333336,6.666666666666667,6.666666666666667,86.66666666666667,13.333333333333334
2024-05-09,59.09090909090909,0.15937272727272725,11,5,5,0,1,45.45454545454545,45.45454545454545,0.0,9.090909090909092,90.9090909090909,9.090909090909092
2024-05-10,20.0,0.016110000000000003,10,2,5,1,2,20.0,50.0,10.0,20.0,70.0,30.0
2024-05-11,-37.5,-0.19742499999999996,8,1,2,0,5,12.5,25.0,0.0,62.5,37.5,62.5
2024-05-12,-44.44444444444444,-0.21084444444444442,9,1,2,0,6,11.11111111111111,22.22222222222222,0.0,66.66666666666666,33.33333333333333,66.66666666666666
2024-05-13,5.0,0.0361,10,3,3,0,4,30.0,30.0,0.0,40.0,60.0,40.0
2024-05-14,31.818181818181817,0.09987272727272728,11,2,7,0,2,18.181818181818183,63.63636363636363,0.0,18.181818181818183,81.81818181818183,18.181818181818183
2024-05-15,55.55555555555556,0.17436666666666664,9,1,8,0,0,11.11111111111111,88.88888888888889,0.0,0.0,100.0,0.0
2024-05-16,57.14285714285714,0.09444285714285715,7,1,6,0,0,14.285714285714285,85.71428571428571,0.0,0.0,100.0,0.0
